timestamp,cool_set_temp_f,heat_set_temp_f,current_temp_f,current_humidity_rh,outdoor_temp_f,fan_sec,hour,minute
2024-05-01 00:00:00,74.5,69.5,72.88,57.0,59.25,275.0,0.0,27.5
2024-05-01 01:00:00,74.5,69.5,72.43,57.0,58.1,275.0,1.0,27.5
2024-05-01 02:00:00,74.5,69.5,72.05,57.0,55.6,275.0,2.0,27.5
2024-05-01 03:00:00,74.5,69.5,71.59,57.0,53.9,275.0,3.0,27.5
2024-05-01 04:00:00,74.5,69.5,71.17,57.0,52.9,275.0,4.0,27.5
2024-05-01 05:00:00,74.5,69.5,70.73,57.0,51.9,275.0,5.0,27.5
2024-05-01 06:00:00,74.9,69.9,70.78,56.08,52.35,275.0,6.0,27.5
2024-05-01 07:00:00,75.2,70.2,70.22,56.92,53.85,275.0,7.0,27.5
2024-05-01 08:00:00,75.2,70.2,69.92,57.0,56.5,275.0,8.0,27.5
2024-05-01 09:00:00,75.2,70.2,69.98,57.0,61.4,275.0,9.0,27.5
2024-05-01 10:00:00,75.2,70.2,70.29,57.0,67.3,275.0,10.0,27.5
2024-05-01 11:00:00,75.2,70.2,70.52,57.0,70.5,275.0,11.0,27.5
2024-05-01 12:00:00,75.2,70.2,70.98,57.08,74.1,275.0,12.0,27.5
2024-05-01 13:00:00,75.2,70.2,71.82,57.0,77.65,275.0,13.0,27.5
2024-05-01 14:00:00,75.2,70.2,72.36,56.92,79.1,275.0,14.0,27.5
2024-05-01 15:00:00,75.2,70.2,72.84,57.92,80.7,275.0,15.0,27.5
2024-05-01 16:00:00,75.2,70.2,73.58,57.83,81.5,275.0,16.0,27.5
2024-05-01 17:00:00,75.2,70.2,74.03,57.92,81.4,275.0,17.0,27.5
2024-05-01 18:00:00,75.2,70.2,74.5,58.0,80.6,275.0,18.0,27.5
2024-05-01 19:00:00,75.2,70.2,74.99,58.0,80.6,275.0,19.0,27.5
2024-05-01 20:00:00,73.51,70.2,74.63,55.92,74.55,293.75,20.0,27.5
2024-05-01 21:00:00,73.0,70.2,73.48,53.0,72.1,247.5,21.0,27.5
2024-05-01 22:00:00,73.0,70.2,73.16,54.17,69.6,277.5,22.0,27.5
2024-05-01 23:00:00,73.0,70.2,73.06,56.17,67.55,272.5,23.0,27.5
2024-05-02 00:00:00,73.0,70.2,73.11,57.0,66.6,275.0,0.0,27.5
2024-05-02 01:00:00,73.0,70.2,73.04,57.0,65.0,275.0,1.0,27.5
2024-05-02 02:00:00,73.0,70.2,72.76,57.0,63.1,275.0,2.0,27.5
2024-05-02 03:00:00,73.0,70.2,72.6,57.0,61.35,275.0,3.0,27.5
2024-05-02 04:00:00,73.0,70.2,72.4,57.0,60.3,275.0,4.0,27.5
2024-05-02 05:00:00,73.0,70.2,72.19,57.0,59.1,275.0,5.0,27.5
2024-05-02 06:00:00,73.0,70.2,71.98,57.0,58.2,275.0,6.0,27.5
2024-05-02 07:00:00,73.0,70.2,72.05,57.0,58.4,275.0,7.0,27.5
2024-05-02 08:00:00,73.0,70.2,72.02,57.0,62.2,275.0,8.0,27.5
2024-05-02 09:00:00,73.0,70.2,71.83,57.0,66.5,275.0,9.0,27.5
2024-05-02 10:00:00,73.0,70.2,71.95,58.0,71.1,275.0,10.0,27.5
2024-05-02 11:00:00,73.0,70.2,72.52,58.0,74.3,275.0,11.0,27.5
2024-05-02 12:00:00,73.0,70.2,73.12,57.25,78.8,271.25,12.0,27.5
2024-05-02 13:00:00,73.0,70.2,73.12,57.33,81.9,262.5,13.0,27.5
2024-05-02 14:00:00,73.0,70.2,73.24,57.08,84.35,293.75,14.0,27.5
2024-05-02 15:00:00,73.0,70.2,73.25,56.08,85.5,275.0,15.0,27.5
2024-05-02 16:00:00,73.0,70.2,73.22,54.92,86.0,256.25,16.0,27.5
2024-05-02 17:00:00,72.65,70.09,73.19,53.91,85.8,293.18,17.0,25.0
2024-05-02 18:00:00,73.89,69.94,73.34,54.7,84.8,270.0,18.0,23.5
2024-05-02 19:00:00,75.2,70.2,74.61,57.0,84.8,275.0,19.0,27.5
2024-05-02 20:00:00,75.2,70.2,75.2,56.73,79.3,279.55,20.0,26.36
2024-05-02 21:00:00,72.58,70.09,74.69,54.5,74.7,262.5,21.0,27.5
2024-05-02 22:00:00,74.5,69.5,74.58,57.0,72.15,275.0,22.0,27.5
2024-05-02 23:00:00,74.5,69.5,74.77,55.67,71.0,275.0,23.0,27.5
2024-05-03 00:00:00,74.5,69.5,74.32,56.75,70.1,275.0,0.0,27.5
2024-05-03 01:00:00,74.5,69.5,74.3,57.0,68.9,275.0,1.0,27.5
2024-05-03 02:00:00,74.5,69.5,74.11,57.0,67.75,275.0,2.0,27.5
2024-05-03 03:00:00,74.5,69.5,73.93,57.0,66.7,275.0,3.0,27.5
2024-05-03 04:00:00,74.5,69.5,73.77,57.0,66.2,275.0,4.0,27.5
2024-05-03 05:00:00,74.5,69.5,73.59,57.0,65.7,275.0,5.0,27.5
2024-05-03 06:00:00,74.85,69.85,73.69,56.5,64.7,275.0,6.0,27.5
2024-05-03 07:00:00,75.2,70.2,73.73,57.83,64.3,275.0,7.0,27.5
2024-05-03 08:00:00,75.2,70.2,73.43,58.0,65.3,275.0,8.0,27.5
2024-05-03 09:00:00,76.09,68.0,73.27,58.0,67.8,275.0,9.0,27.5
2024-05-03 10:00:00,76.3,67.5,73.14,58.0,69.9,275.0,10.0,27.5
2024-05-03 11:00:00,75.53,69.38,73.19,57.67,72.4,275.0,11.0,27.5
2024-05-03 12:00:00,75.2,70.2,73.6,57.0,73.9,275.0,12.0,27.5
2024-05-03 13:00:00,75.2,70.2,73.79,57.0,74.6,275.0,13.0,27.5
2024-05-03 14:00:00,75.2,70.2,73.84,57.0,74.2,275.0,14.0,27.5
2024-05-03 15:00:00,75.5,69.38,73.78,58.0,72.7,275.0,15.0,27.5
2024-05-03 16:00:00,72.71,70.1,73.58,57.0,72.5,285.0,16.0,27.5
2024-05-03 17:00:00,75.07,70.19,72.83,56.75,71.9,265.0,17.0,27.5
2024-05-03 18:00:00,75.2,70.2,73.33,58.0,69.6,275.0,18.0,27.5
2024-05-03 19:00:00,75.2,70.2,73.92,57.92,69.6,275.0,19.0,27.5
2024-05-03 20:00:00,75.2,70.2,74.12,58.0,67.05,275.0,20.0,27.5
2024-05-03 21:00:00,75.2,70.2,74.26,58.92,65.7,275.0,21.0,27.5
2024-05-03 22:00:00,74.5,69.5,74.13,58.08,64.7,275.0,22.0,27.5
2024-05-03 23:00:00,74.5,69.5,73.9,58.25,64.2,275.0,23.0,27.5
2024-05-04 00:00:00,74.5,69.5,73.82,58.0,63.8,275.0,0.0,27.5
2024-05-04 01:00:00,74.5,69.5,73.68,58.0,63.8,275.0,1.0,27.5
2024-05-04 02:00:00,74.5,69.5,73.42,58.0,63.1,275.0,2.0,27.5
2024-05-04 03:00:00,74.5,69.5,73.2,58.0,63.0,275.0,3.0,27.5
2024-05-04 04:00:00,74.5,69.5,73.02,58.0,63.1,275.0,4.0,27.5
2024-05-04 05:00:00,74.5,69.5,72.88,58.0,63.1,275.0,5.0,27.5
2024-05-04 06:00:00,74.85,69.85,72.72,58.0,62.75,275.0,6.0,27.5
2024-05-04 07:00:00,75.2,70.2,72.52,58.0,62.9,275.0,7.0,27.5
2024-05-04 08:00:00,75.2,70.2,72.48,58.0,63.9,275.0,8.0,27.5
2024-05-04 09:00:00,75.45,69.55,72.44,58.08,65.4,275.0,9.0,27.5
2024-05-04 10:00:00,75.2,70.2,72.53,58.08,67.15,275.0,10.0,27.5
2024-05-04 11:00:00,75.2,70.2,72.76,58.0,69.35,275.0,11.0,27.5
2024-05-04 12:00:00,75.2,70.2,73.18,58.5,70.6,275.0,12.0,27.5
2024-05-04 13:00:00,75.64,69.0,73.93,57.83,71.3,275.0,13.0,27.5
2024-05-04 14:00:00,75.2,70.2,73.62,59.42,72.0,275.0,14.0,27.5
2024-05-04 15:00:00,75.2,70.2,74.04,59.08,72.2,275.0,15.0,27.5
2024-05-04 16:00:00,75.2,70.2,74.42,60.5,74.2,275.0,16.0,27.5
2024-05-04 17:00:00,75.2,70.2,74.8,60.25,72.7,275.0,17.0,27.5
2024-05-04 18:00:00,75.42,69.57,74.78,60.83,73.4,275.0,18.0,27.5
2024-05-04 19:00:00,75.2,70.2,74.88,64.25,73.9,275.0,19.0,27.5
2024-05-04 20:00:00,75.2,70.2,74.91,63.92,71.5,275.0,20.0,27.5
2024-05-04 21:00:00,75.2,70.2,74.76,63.67,68.0,275.0,21.0,27.5
2024-05-04 22:00:00,74.5,69.5,74.62,62.58,67.1,278.75,22.0,27.5
2024-05-04 23:00:00,74.33,69.48,74.3,61.83,66.65,278.75,23.0,27.5
2024-05-05 00:00:00,71.91,69.26,73.32,58.75,66.0,271.25,0.0,27.5
2024-05-05 01:00:00,74.5,69.5,73.52,61.0,65.2,275.0,1.0,27.5
2024-05-05 02:00:00,74.5,69.5,73.79,60.42,64.7,275.0,2.0,27.5
2024-05-05 03:00:00,74.5,69.5,73.73,59.17,63.8,275.0,3.0,27.5
2024-05-05 04:00:00,74.5,69.5,73.53,59.0,63.4,275.0,4.0,27.5
2024-05-05 05:00:00,74.5,69.5,73.38,59.67,62.6,275.0,5.0,27.5
2024-05-05 06:00:00,74.85,69.85,73.08,60.0,61.95,275.0,6.0,27.5
2024-05-05 07:00:00,75.2,70.2,72.38,60.5,62.25,275.0,7.0,27.5
2024-05-05 08:00:00,75.2,70.2,70.99,62.17,63.4,275.0,8.0,27.5
2024-05-05 09:00:00,75.2,70.2,72.02,60.42,65.7,275.0,9.0,27.5
2024-05-05 10:00:00,75.2,70.2,72.24,60.0,68.4,275.0,10.0,27.5
2024-05-05 11:00:00,75.2,70.2,72.48,60.33,70.5,275.0,11.0,27.5
2024-05-05 12:00:00,75.2,70.2,72.92,61.0,71.7,275.0,12.0,27.5
2024-05-05 13:00:00,75.2,70.2,73.76,61.0,73.7,275.0,13.0,27.5
2024-05-05 14:00:00,75.2,70.2,74.38,60.92,74.9,275.0,14.0,27.5
2024-05-05 15:00:00,72.79,70.1,74.8,59.17,76.75,285.0,15.0,27.5
2024-05-05 16:00:00,71.08,70.04,73.77,56.42,77.1,265.0,16.0,27.5
2024-05-05 17:00:00,75.2,70.2,74.12,57.67,78.1,287.5,17.0,27.5
2024-05-05 18:00:00,75.2,70.2,74.97,59.0,77.05,275.0,18.0,27.5
2024-05-05 19:00:00,75.2,70.2,74.98,60.08,76.8,275.0,19.0,27.5
2024-05-05 20:00:00,75.2,70.2,75.38,61.0,73.6,275.0,20.0,27.5
2024-05-05 21:00:00,70.0,70.0,73.99,55.92,70.5,300.0,21.0,27.5
2024-05-05 22:00:00,70.0,70.0,71.49,51.25,67.5,300.0,22.0,27.5
2024-05-05 23:00:00,70.0,70.0,70.23,50.33,66.3,262.5,23.0,27.5
2024-05-06 00:00:00,70.0,70.0,70.15,53.42,64.5,265.0,0.0,27.5
2024-05-06 01:00:00,70.0,70.0,70.12,55.42,62.9,287.5,1.0,27.5
2024-05-06 02:00:00,70.0,70.0,70.23,56.58,61.9,275.0,2.0,27.5
2024-05-06 03:00:00,70.0,70.0,70.19,56.92,61.6,275.0,3.0,27.5
2024-05-06 04:00:00,73.37,70.0,70.29,58.0,60.7,275.0,4.0,27.5
2024-05-06 05:00:00,74.0,70.0,70.29,58.0,60.2,275.0,5.0,27.5
2024-05-06 06:00:00,74.0,70.0,70.29,57.58,60.0,275.0,6.0,27.5
2024-05-06 07:00:00,74.0,70.0,70.61,58.08,60.4,275.0,7.0,27.5
2024-05-06 08:00:00,74.0,70.0,70.7,58.0,61.95,275.0,8.0,27.5
2024-05-06 09:00:00,74.0,70.0,70.59,58.0,63.45,275.0,9.0,27.5
2024-05-06 10:00:00,74.0,70.0,70.61,58.0,65.3,275.0,10.0,27.5
2024-05-06 11:00:00,74.0,70.0,70.58,58.0,67.1,275.0,11.0,27.5
2024-05-06 12:00:00,74.0,70.0,70.65,58.08,69.55,275.0,12.0,27.5
2024-05-06 13:00:00,74.0,70.0,70.5,60.25,70.7,275.0,13.0,27.5
2024-05-06 14:00:00,74.0,70.0,70.98,60.25,73.0,275.0,14.0,27.5
2024-05-06 15:00:00,74.0,70.0,71.38,60.75,73.4,275.0,15.0,27.5
2024-05-06 16:00:00,74.0,70.0,71.74,61.0,73.05,275.0,16.0,27.5
2024-05-06 17:00:00,74.0,70.0,71.88,61.0,71.45,275.0,17.0,27.5
2024-05-06 18:00:00,74.0,70.0,72.24,61.08,70.5,275.0,18.0,27.5
2024-05-06 19:00:00,74.0,70.0,72.55,61.0,70.5,275.0,19.0,27.5
2024-05-06 20:00:00,74.0,70.0,72.47,61.0,68.4,275.0,20.0,27.5
2024-05-06 21:00:00,74.0,70.0,72.95,61.25,66.6,275.0,21.0,27.5
2024-05-06 22:00:00,74.0,70.0,72.95,62.0,66.3,275.0,22.0,27.5
2024-05-06 23:00:00,74.0,70.0,73.07,61.83,65.7,275.0,23.0,27.5
2024-05-07 00:00:00,74.0,70.0,73.08,61.0,64.8,275.0,0.0,27.5
2024-05-07 01:00:00,74.0,70.0,72.96,61.0,64.2,275.0,1.0,27.5
2024-05-07 02:00:00,74.0,70.0,72.78,61.0,63.0,275.0,2.0,27.5
2024-05-07 03:00:00,74.0,70.0,72.58,61.0,62.4,275.0,3.0,27.5
2024-05-07 04:00:00,74.0,70.0,72.45,61.0,62.1,275.0,4.0,27.5
2024-05-07 05:00:00,74.0,70.0,72.32,61.0,62.0,275.0,5.0,27.5
2024-05-07 06:00:00,74.0,70.0,72.37,60.83,61.5,275.0,6.0,27.5
2024-05-07 07:00:00,74.0,70.0,72.22,61.0,62.15,275.0,7.0,27.5
2024-05-07 08:00:00,74.0,70.0,72.01,61.0,63.8,275.0,8.0,27.5
2024-05-07 09:00:00,74.0,70.0,71.71,61.0,66.2,275.0,9.0,27.5
2024-05-07 10:00:00,74.0,70.0,71.74,61.0,69.1,275.0,10.0,27.5
2024-05-07 11:00:00,74.0,70.0,72.02,61.0,71.4,275.0,11.0,27.5
2024-05-07 12:00:00,74.0,70.0,72.32,61.0,74.0,275.0,12.0,27.5
2024-05-07 13:00:00,74.0,70.0,72.42,61.5,75.15,275.0,13.0,27.5
2024-05-07 14:00:00,74.0,70.0,72.68,62.0,75.7,275.0,14.0,27.5
2024-05-07 15:00:00,74.0,70.0,73.05,62.0,75.45,275.0,15.0,27.5
2024-05-07 16:00:00,74.0,70.0,73.69,61.67,74.65,275.0,16.0,27.5
2024-05-07 17:00:00,74.0,70.0,74.18,61.92,74.6,260.0,17.0,27.5
2024-05-07 18:00:00,74.0,70.0,74.02,63.5,74.3,290.0,18.0,27.5
2024-05-07 19:00:00,74.0,70.0,74.27,63.92,74.3,275.0,19.0,27.5
2024-05-07 20:00:00,74.0,70.0,74.13,61.58,72.1,275.0,20.0,27.5
2024-05-07 21:00:00,74.0,70.0,74.07,63.83,70.3,275.0,21.0,27.5
2024-05-07 22:00:00,74.0,70.0,74.09,62.25,69.5,262.5,22.0,27.5
2024-05-07 23:00:00,74.0,70.0,73.78,62.25,68.2,275.0,23.0,27.5
2024-05-08 00:00:00,74.0,70.0,73.84,62.0,67.3,275.0,0.0,27.5
2024-05-08 01:00:00,74.0,70.0,73.77,62.0,65.6,275.0,1.0,27.5
2024-05-08 02:00:00,74.0,70.0,73.52,62.0,64.1,275.0,2.0,27.5
2024-05-08 03:00:00,74.0,70.0,73.34,62.0,63.0,275.0,3.0,27.5
2024-05-08 04:00:00,74.0,70.0,73.11,62.0,62.1,275.0,4.0,27.5
2024-05-08 05:00:00,74.0,70.0,72.93,62.0,61.7,275.0,5.0,27.5
2024-05-08 06:00:00,74.0,70.0,73.02,61.17,60.6,275.0,6.0,27.5
2024-05-08 07:00:00,74.0,70.0,72.66,62.33,61.1,275.0,7.0,27.5
2024-05-08 08:00:00,74.0,70.0,72.59,61.92,62.8,275.0,8.0,27.5
2024-05-08 09:00:00,74.0,70.0,72.73,61.08,66.15,275.0,9.0,27.5
2024-05-08 10:00:00,74.0,70.0,72.9,61.0,68.85,275.0,10.0,27.5
2024-05-08 11:00:00,74.0,70.0,73.12,61.75,70.8,275.0,11.0,27.5
2024-05-08 12:00:00,74.0,70.0,73.58,62.0,74.2,275.0,12.0,27.5
2024-05-08 13:00:00,74.0,70.0,74.14,61.58,77.2,258.75,13.0,27.5
2024-05-08 14:00:00,73.35,70.0,74.09,61.5,78.4,300.0,14.0,27.5
2024-05-08 15:00:00,72.14,70.08,73.36,58.17,80.1,248.75,15.0,27.5
2024-05-08 16:00:00,75.2,70.2,74.47,60.75,80.6,275.0,16.0,27.5
2024-05-08 17:00:00,75.2,70.2,75.06,60.5,80.05,275.0,17.0,27.5
2024-05-08 18:00:00,75.2,70.2,75.12,60.92,79.0,275.0,18.0,27.5
2024-05-08 19:00:00,75.2,70.2,75.34,60.67,79.0,275.0,19.0,27.5
2024-05-08 20:00:00,75.2,70.2,75.22,61.75,72.6,278.75,20.0,27.5
2024-05-08 21:00:00,75.19,70.19,75.01,59.33,70.35,271.25,21.0,27.5
2024-05-08 22:00:00,73.9,69.44,74.62,59.58,68.95,278.75,22.0,27.5
2024-05-08 23:00:00,69.0,69.0,73.06,55.83,67.15,300.0,23.0,27.5
2024-05-09 00:00:00,69.57,69.05,71.08,52.25,66.2,276.25,0.0,27.5
2024-05-09 01:00:00,74.5,69.5,71.64,55.92,65.3,288.75,1.0,27.5
2024-05-09 02:00:00,74.5,69.5,72.17,57.0,64.4,275.0,2.0,27.5
2024-05-09 03:00:00,74.5,69.5,72.22,57.17,63.05,275.0,3.0,27.5
2024-05-09 04:00:00,74.5,69.5,71.89,57.83,62.4,275.0,4.0,27.5
2024-05-09 05:00:00,74.5,69.5,71.68,58.0,61.9,275.0,5.0,27.5
2024-05-09 06:00:00,74.85,69.85,71.92,57.67,61.6,275.0,6.0,27.5
2024-05-09 07:00:00,75.2,70.2,72.18,59.75,62.0,275.0,7.0,27.5
2024-05-09 08:00:00,75.2,70.2,72.23,60.0,63.5,275.0,8.0,27.5
2024-05-09 09:00:00,75.2,70.2,72.25,60.0,64.95,275.0,9.0,27.5
2024-05-09 10:00:00,75.2,70.2,72.43,60.0,65.9,275.0,10.0,27.5
2024-05-09 11:00:00,75.2,70.2,72.53,60.0,67.6,275.0,11.0,27.5
2024-05-09 12:00:00,75.2,70.2,72.58,60.0,68.5,275.0,12.0,27.5
2024-05-09 13:00:00,75.2,70.2,72.57,60.42,69.55,275.0,13.0,27.5
2024-05-09 14:00:00,75.2,70.2,72.45,61.67,71.0,275.0,14.0,27.5
2024-05-09 15:00:00,74.88,70.18,72.82,63.17,72.6,278.75,15.0,27.5
2024-05-09 16:00:00,70.0,70.0,71.44,56.92,71.0,300.0,16.0,27.5
2024-05-09 17:00:00,70.3,70.01,70.14,55.17,69.7,286.25,17.0,27.5
2024-05-09 18:00:00,75.2,70.2,71.02,59.08,67.0,278.75,18.0,27.5
2024-05-09 19:00:00,75.2,70.2,71.04,61.17,67.0,275.0,19.0,27.5
2024-05-09 20:00:00,75.2,70.2,71.45,61.0,61.6,275.0,20.0,27.5
2024-05-09 21:00:00,75.19,70.19,71.57,61.0,59.5,275.0,21.0,27.5
2024-05-09 22:00:00,74.5,69.5,71.91,61.0,57.25,275.0,22.0,27.5
2024-05-09 23:00:00,74.5,69.5,71.94,61.0,55.9,275.0,23.0,27.5
2024-05-10 00:00:00,74.5,69.5,71.69,61.0,55.2,275.0,0.0,27.5
2024-05-10 01:00:00,74.5,69.5,71.42,61.0,54.4,275.0,1.0,27.5
2024-05-10 02:00:00,74.5,69.5,71.21,61.0,53.2,275.0,2.0,27.5
2024-05-10 03:00:00,74.5,69.5,70.95,60.67,52.3,275.0,3.0,27.5
2024-05-10 04:00:00,74.5,69.5,70.68,60.42,51.7,275.0,4.0,27.5
2024-05-10 05:00:00,74.5,69.5,70.32,60.17,51.1,275.0,5.0,27.5
2024-05-10 06:00:00,74.85,69.85,70.23,60.0,50.45,275.0,6.0,27.5
2024-05-10 07:00:00,75.2,70.2,69.97,60.0,50.2,275.0,7.0,27.5
2024-05-10 08:00:00,75.73,69.41,69.57,60.0,50.7,275.0,8.0,27.5
2024-05-10 09:00:00,77.0,67.5,69.48,60.0,53.0,275.0,9.0,27.5
2024-05-10 10:00:00,77.0,67.5,69.5,60.0,55.7,275.0,10.0,27.5
2024-05-10 11:00:00,76.81,67.77,69.73,60.0,57.0,275.0,11.0,27.5
2024-05-10 12:00:00,75.2,70.2,69.85,60.42,60.9,275.0,12.0,27.5
2024-05-10 13:00:00,75.2,70.2,69.91,60.0,63.1,275.0,13.0,27.5
2024-05-10 14:00:00,75.2,70.2,70.2,59.83,64.5,275.0,14.0,27.5
2024-05-10 15:00:00,75.2,70.2,70.72,59.58,65.35,275.0,15.0,27.5
2024-05-10 16:00:00,75.2,70.2,71.1,59.42,65.85,275.0,16.0,27.5
2024-05-10 17:00:00,75.2,70.2,71.72,59.33,65.6,275.0,17.0,27.5
2024-05-10 18:00:00,75.2,70.2,72.12,60.42,64.0,275.0,18.0,27.5
2024-05-10 19:00:00,75.2,70.2,72.18,60.0,64.0,275.0,19.0,27.5
2024-05-10 20:00:00,75.2,70.2,71.8,59.0,60.15,275.0,20.0,27.5
2024-05-10 21:00:00,75.19,70.19,71.88,60.0,58.1,275.0,21.0,27.5
2024-05-10 22:00:00,74.5,69.5,71.32,60.42,55.2,275.0,22.0,27.5
2024-05-10 23:00:00,74.5,69.5,70.98,61.0,52.7,275.0,23.0,27.5
2024-05-11 00:00:00,74.5,69.5,71.69,60.0,51.6,275.0,0.0,27.5
2024-05-11 01:00:00,74.5,69.5,72.38,59.58,50.8,275.0,1.0,27.5
2024-05-11 02:00:00,74.5,69.5,72.03,60.0,49.7,275.0,2.0,27.5
2024-05-11 03:00:00,74.5,69.5,71.22,60.75,49.5,275.0,3.0,27.5
2024-05-11 04:00:00,74.5,69.5,70.83,60.67,49.6,275.0,4.0,27.5
2024-05-11 05:00:00,74.5,69.5,70.37,60.25,50.25,275.0,5.0,27.5
2024-05-11 06:00:00,74.85,69.85,69.97,60.0,50.4,275.0,6.0,27.5
2024-05-11 07:00:00,75.2,70.2,69.63,60.0,51.3,275.0,7.0,27.5
2024-05-11 08:00:00,76.11,68.82,69.41,60.0,53.0,275.0,8.0,27.5
2024-05-11 09:00:00,75.38,69.92,69.13,60.0,54.05,275.0,9.0,27.5
2024-05-11 10:00:00,75.2,70.2,68.88,60.0,55.6,275.0,10.0,27.5
2024-05-11 11:00:00,75.2,70.2,69.05,60.83,60.0,275.0,11.0,27.5
2024-05-11 12:00:00,75.95,68.35,69.33,61.0,63.2,275.0,12.0,27.5
2024-05-11 13:00:00,75.58,69.24,69.62,60.0,65.3,275.0,13.0,27.5
2024-05-11 14:00:00,75.2,70.2,70.01,60.08,66.45,275.0,14.0,27.5
2024-05-11 15:00:00,75.2,70.2,70.44,60.58,67.3,275.0,15.0,27.5
2024-05-11 16:00:00,75.2,70.2,70.97,60.0,67.8,275.0,16.0,27.5
2024-05-11 17:00:00,75.2,70.2,71.07,58.92,67.3,275.0,17.0,27.5
2024-05-11 18:00:00,75.2,70.2,71.12,60.0,66.3,275.0,18.0,27.5
2024-05-11 19:00:00,75.2,70.2,70.84,57.92,66.3,275.0,19.0,27.5
2024-05-11 20:00:00,75.2,70.2,70.63,52.92,61.35,275.0,20.0,27.5
2024-05-11 21:00:00,72.21,70.2,70.78,56.58,58.4,281.25,21.0,27.5
2024-05-11 22:00:00,70.0,70.2,69.9,57.58,56.1,278.75,22.0,27.5
2024-05-11 23:00:00,70.0,70.2,69.68,59.0,53.9,271.25,23.0,27.5
2024-05-12 00:00:00,70.0,70.2,69.75,58.75,52.35,275.0,0.0,27.5
2024-05-12 01:00:00,70.25,70.2,69.55,58.17,51.1,275.0,1.0,27.5
2024-05-12 02:00:00,74.0,70.2,69.69,58.0,50.0,275.0,2.0,27.5
2024-05-12 03:00:00,74.0,70.2,69.19,58.0,48.9,275.0,3.0,27.5
2024-05-12 04:00:00,74.0,70.2,68.75,58.0,47.5,275.0,4.0,27.5
2024-05-12 05:00:00,74.0,70.2,68.28,58.0,46.5,275.0,5.0,27.5
2024-05-12 06:00:00,74.0,70.2,68.03,58.0,46.0,275.0,6.0,27.5
2024-05-12 07:00:00,74.0,70.2,67.6,58.0,46.4,275.0,7.0,27.5
2024-05-12 08:00:00,74.0,70.2,67.49,58.08,49.8,275.0,8.0,27.5
2024-05-12 09:00:00,74.0,70.2,67.69,58.42,55.95,275.0,9.0,27.5
2024-05-12 10:00:00,74.0,70.2,67.6,58.0,59.1,275.0,10.0,27.5
2024-05-12 11:00:00,74.0,70.2,68.06,58.08,62.7,275.0,11.0,27.5
2024-05-12 12:00:00,74.0,70.2,69.05,60.0,65.7,275.0,12.0,27.5
2024-05-12 13:00:00,74.0,70.2,69.52,60.0,68.75,275.0,13.0,27.5
2024-05-12 14:00:00,74.0,70.2,70.08,60.0,70.3,275.0,14.0,27.5
2024-05-12 15:00:00,74.0,70.2,70.55,59.42,71.9,275.0,15.0,27.5
2024-05-12 16:00:00,74.0,70.2,71.18,58.58,73.0,275.0,16.0,27.5
2024-05-12 17:00:00,74.0,70.2,71.97,58.17,73.7,275.0,17.0,27.5
2024-05-12 18:00:00,74.0,70.2,72.53,59.67,73.6,275.0,18.0,27.5
2024-05-12 19:00:00,74.0,70.2,73.14,59.75,73.6,275.0,19.0,27.5
2024-05-12 20:00:00,72.77,69.9,73.33,59.08,69.1,280.0,20.0,27.5
2024-05-12 21:00:00,69.0,69.0,71.22,55.0,64.45,300.0,21.0,27.5
2024-05-12 22:00:00,70.32,69.12,69.88,52.67,62.5,290.0,22.0,27.5
2024-05-12 23:00:00,74.5,69.5,70.14,55.42,60.6,275.0,23.0,27.5
2024-05-13 00:00:00,74.5,69.5,70.45,55.0,59.0,275.0,0.0,27.5
2024-05-13 01:00:00,74.5,69.5,70.51,55.33,57.7,275.0,1.0,27.5
2024-05-13 02:00:00,74.5,69.5,70.26,56.58,56.55,275.0,2.0,27.5
2024-05-13 03:00:00,74.5,69.5,69.9,57.0,55.8,275.0,3.0,27.5
2024-05-13 04:00:00,74.5,69.5,69.68,57.0,54.8,275.0,4.0,27.5
2024-05-13 05:00:00,74.5,69.5,69.5,57.0,53.8,275.0,5.0,27.5
2024-05-13 06:00:00,74.85,69.85,69.36,57.0,53.5,275.0,6.0,27.5
2024-05-13 07:00:00,75.2,70.2,68.96,56.75,54.85,275.0,7.0,27.5
2024-05-13 08:00:00,75.2,70.2,69.24,57.0,57.5,275.0,8.0,27.5
2024-05-13 09:00:00,75.2,70.2,69.27,57.0,62.1,275.0,9.0,27.5
2024-05-13 10:00:00,75.2,70.2,69.31,57.75,66.5,275.0,10.0,27.5
2024-05-13 11:00:00,75.88,68.49,69.82,58.0,70.7,275.0,11.0,27.5
2024-05-13 12:00:00,75.2,70.2,70.2,58.0,74.0,275.0,12.0,27.5
2024-05-13 13:00:00,75.2,70.2,70.78,58.0,75.8,275.0,13.0,27.5
2024-05-13 14:00:00,75.2,70.2,71.37,58.0,76.7,275.0,14.0,27.5
2024-05-13 15:00:00,75.2,70.2,71.94,58.42,77.5,275.0,15.0,27.5
2024-05-13 16:00:00,75.2,70.2,72.62,58.0,77.6,275.0,16.0,27.5
2024-05-13 17:00:00,75.2,70.2,73.19,56.33,76.95,275.0,17.0,27.5
2024-05-13 18:00:00,75.2,70.2,73.68,57.25,76.5,275.0,18.0,27.5
2024-05-13 19:00:00,75.2,70.2,73.9,58.0,76.5,275.0,19.0,27.5
2024-05-13 20:00:00,75.2,70.2,73.98,58.0,70.65,275.0,20.0,27.5
