timestamp,current_temp_f,cool_set_temp_f,heat_set_temp_f,current_humidity_rh,fan_sec,system_mode,program_mode,fan_runtime_category
2024-05-01 00:00:00,72.88,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 01:00:00,72.43,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 02:00:00,72.05,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 03:00:00,71.59,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 04:00:00,71.17,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 05:00:00,70.73,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-01 06:00:00,70.78,74.90,69.90,56.08,3300.00,compressorcooloff,home,High
2024-05-01 07:00:00,70.22,75.20,70.20,56.92,3300.00,compressorcooloff,home,High
2024-05-01 08:00:00,69.92,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-01 09:00:00,69.98,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-01 10:00:00,70.29,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-01 11:00:00,70.52,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-01 12:00:00,70.98,75.20,70.20,57.08,3300.00,compressorcooloff,home,High
2024-05-01 13:00:00,71.82,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-01 14:00:00,72.36,75.20,70.20,56.92,3300.00,compressorcooloff,home,High
2024-05-01 15:00:00,72.84,75.20,70.20,57.92,3300.00,compressorcooloff,home,High
2024-05-01 16:00:00,73.58,75.20,70.20,57.83,3300.00,compressorcooloff,home,High
2024-05-01 17:00:00,74.03,75.20,70.20,57.92,3300.00,compressorcooloff,home,High
2024-05-01 18:00:00,74.50,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-01 19:00:00,74.99,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-01 20:00:00,74.63,73.51,70.20,55.92,3525.00,compressorcoolstage1on,home,High
2024-05-01 21:00:00,73.48,73.00,70.20,53.00,2970.00,compressorcoolstage1on,home,High
2024-05-01 22:00:00,73.16,73.00,70.20,54.17,3330.00,compressorcooloff,sleep,High
2024-05-01 23:00:00,73.06,73.00,70.20,56.17,3270.00,compressorcooloff,sleep,High
2024-05-02 00:00:00,73.11,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 01:00:00,73.04,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 02:00:00,72.76,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 03:00:00,72.60,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 04:00:00,72.40,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 05:00:00,72.19,73.00,70.20,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 06:00:00,71.98,73.00,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-02 07:00:00,72.05,73.00,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-02 08:00:00,72.02,73.00,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-02 09:00:00,71.83,73.00,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-02 10:00:00,71.95,73.00,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-02 11:00:00,72.52,73.00,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-02 12:00:00,73.12,73.00,70.20,57.25,3255.00,compressorcooloff,home,High
2024-05-02 13:00:00,73.12,73.00,70.20,57.33,3150.00,compressorcooloff,home,High
2024-05-02 14:00:00,73.24,73.00,70.20,57.08,3525.00,compressorcooloff,home,High
2024-05-02 15:00:00,73.25,73.00,70.20,56.08,3300.00,compressorcooloff,home,High
2024-05-02 16:00:00,73.22,73.00,70.20,54.92,3075.00,compressorcoolstage1on,home,High
2024-05-02 17:00:00,73.19,72.65,70.09,53.91,3225.00,compressorcoolstage1on,home,High
2024-05-02 18:00:00,73.34,73.89,69.94,54.70,2700.00,compressorcooloff,home,Medium
2024-05-02 19:00:00,74.61,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-02 20:00:00,75.20,75.20,70.20,56.73,3075.00,compressorcooloff,home,High
2024-05-02 21:00:00,74.69,72.58,70.09,54.50,3150.00,compressorcoolstage1on,home,High
2024-05-02 22:00:00,74.58,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-02 23:00:00,74.77,74.50,69.50,55.67,3300.00,compressorcooloff,sleep,High
2024-05-03 00:00:00,74.32,74.50,69.50,56.75,3300.00,compressorcooloff,sleep,High
2024-05-03 01:00:00,74.30,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-03 02:00:00,74.11,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-03 03:00:00,73.93,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-03 04:00:00,73.77,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-03 05:00:00,73.59,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-03 06:00:00,73.69,74.85,69.85,56.50,3300.00,compressorcooloff,home,High
2024-05-03 07:00:00,73.73,75.20,70.20,57.83,3300.00,compressorcooloff,home,High
2024-05-03 08:00:00,73.43,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-03 09:00:00,73.27,76.09,68.00,58.00,3300.00,compressorcooloff,home,High
2024-05-03 10:00:00,73.14,76.30,67.50,58.00,3300.00,compressorcooloff,home,High
2024-05-03 11:00:00,73.19,75.53,69.38,57.67,3300.00,compressorcooloff,home,High
2024-05-03 12:00:00,73.60,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-03 13:00:00,73.79,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-03 14:00:00,73.84,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
2024-05-03 15:00:00,73.78,75.50,69.38,58.00,3300.00,compressorcooloff,home,High
2024-05-03 16:00:00,73.58,72.71,70.10,57.00,3420.00,compressorcooloff,home,High
2024-05-03 17:00:00,72.83,75.07,70.19,56.75,3180.00,compressorcooloff,home,High
2024-05-03 18:00:00,73.33,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-03 19:00:00,73.92,75.20,70.20,57.92,3300.00,compressorcooloff,home,High
2024-05-03 20:00:00,74.12,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-03 21:00:00,74.26,75.20,70.20,58.92,3300.00,compressorcooloff,home,High
2024-05-03 22:00:00,74.13,74.50,69.50,58.08,3300.00,compressorcooloff,sleep,High
2024-05-03 23:00:00,73.90,74.50,69.50,58.25,3300.00,compressorcooloff,sleep,High
2024-05-04 00:00:00,73.82,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 01:00:00,73.68,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 02:00:00,73.42,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 03:00:00,73.20,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 04:00:00,73.02,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 05:00:00,72.88,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-04 06:00:00,72.72,74.85,69.85,58.00,3300.00,compressorcooloff,home,High
2024-05-04 07:00:00,72.52,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-04 08:00:00,72.48,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-04 09:00:00,72.44,75.45,69.55,58.08,3300.00,compressorcooloff,home,High
2024-05-04 10:00:00,72.53,75.20,70.20,58.08,3300.00,compressorcooloff,home,High
2024-05-04 11:00:00,72.76,75.20,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-04 12:00:00,73.18,75.20,70.20,58.50,3300.00,compressorcooloff,home,High
2024-05-04 13:00:00,73.93,75.64,69.00,57.83,3300.00,compressorcooloff,home,High
2024-05-04 14:00:00,73.62,75.20,70.20,59.42,3300.00,compressorcooloff,home,High
2024-05-04 15:00:00,74.04,75.20,70.20,59.08,3300.00,compressorcooloff,home,High
2024-05-04 16:00:00,74.42,75.20,70.20,60.50,3300.00,compressorcooloff,home,High
2024-05-04 17:00:00,74.80,75.20,70.20,60.25,3300.00,compressorcooloff,home,High
2024-05-04 18:00:00,74.78,75.42,69.57,60.83,3300.00,compressorcooloff,home,High
2024-05-04 19:00:00,74.88,75.20,70.20,64.25,3300.00,compressorcooloff,home,High
2024-05-04 20:00:00,74.91,75.20,70.20,63.92,3300.00,compressorcooloff,home,High
2024-05-04 21:00:00,74.76,75.20,70.20,63.67,3300.00,compressorcooloff,home,High
2024-05-04 22:00:00,74.62,74.50,69.50,62.58,3345.00,compressorcooloff,sleep,High
2024-05-04 23:00:00,74.30,74.33,69.48,61.83,3345.00,compressorcooloff,sleep,High
2024-05-05 00:00:00,73.32,71.91,69.26,58.75,3255.00,compressorcooloff,sleep,High
2024-05-05 01:00:00,73.52,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-05 02:00:00,73.79,74.50,69.50,60.42,3300.00,compressorcooloff,sleep,High
2024-05-05 03:00:00,73.73,74.50,69.50,59.17,3300.00,compressorcooloff,sleep,High
2024-05-05 04:00:00,73.53,74.50,69.50,59.00,3300.00,compressorcooloff,sleep,High
2024-05-05 05:00:00,73.38,74.50,69.50,59.67,3300.00,compressorcooloff,sleep,High
2024-05-05 06:00:00,73.08,74.85,69.85,60.00,3300.00,compressorcooloff,home,High
2024-05-05 07:00:00,72.38,75.20,70.20,60.50,3300.00,compressorcooloff,home,High
2024-05-05 08:00:00,70.99,75.20,70.20,62.17,3300.00,compressorcooloff,home,High
2024-05-05 09:00:00,72.02,75.20,70.20,60.42,3300.00,compressorcooloff,home,High
2024-05-05 10:00:00,72.24,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-05 11:00:00,72.48,75.20,70.20,60.33,3300.00,compressorcooloff,home,High
2024-05-05 12:00:00,72.92,75.20,70.20,61.00,3300.00,compressorcooloff,home,High
2024-05-05 13:00:00,73.76,75.20,70.20,61.00,3300.00,compressorcooloff,home,High
2024-05-05 14:00:00,74.38,75.20,70.20,60.92,3300.00,compressorcooloff,home,High
2024-05-05 15:00:00,74.80,72.79,70.10,59.17,3420.00,compressorcooloff,home,High
2024-05-05 16:00:00,73.77,71.08,70.04,56.42,3180.00,compressorcoolstage1on,home,High
2024-05-05 17:00:00,74.12,75.20,70.20,57.67,3450.00,compressorcooloff,home,High
2024-05-05 18:00:00,74.97,75.20,70.20,59.00,3300.00,compressorcooloff,home,High
2024-05-05 19:00:00,74.98,75.20,70.20,60.08,3300.00,compressorcooloff,home,High
2024-05-05 20:00:00,75.38,75.20,70.20,61.00,3300.00,compressorcooloff,home,High
2024-05-05 21:00:00,73.99,70.00,70.00,55.92,3600.00,compressorcoolstage1on,home,High
2024-05-05 22:00:00,71.49,70.00,70.00,51.25,3600.00,compressorcoolstage1on,sleep,High
2024-05-05 23:00:00,70.23,70.00,70.00,50.33,3150.00,compressorcoolstage1on,sleep,High
2024-05-06 00:00:00,70.15,70.00,70.00,53.42,3180.00,compressorcooloff,sleep,High
2024-05-06 01:00:00,70.12,70.00,70.00,55.42,3450.00,compressorcooloff,sleep,High
2024-05-06 02:00:00,70.23,70.00,70.00,56.58,3300.00,compressorcooloff,sleep,High
2024-05-06 03:00:00,70.19,70.00,70.00,56.92,3300.00,compressorcooloff,sleep,High
2024-05-06 04:00:00,70.29,73.37,70.00,58.00,3300.00,compressorcooloff,sleep,High
2024-05-06 05:00:00,70.29,74.00,70.00,58.00,3300.00,compressorcooloff,sleep,High
2024-05-06 06:00:00,70.29,74.00,70.00,57.58,3300.00,compressorcooloff,home,High
2024-05-06 07:00:00,70.61,74.00,70.00,58.08,3300.00,compressorcooloff,home,High
2024-05-06 08:00:00,70.70,74.00,70.00,58.00,3300.00,compressorcooloff,home,High
2024-05-06 09:00:00,70.59,74.00,70.00,58.00,3300.00,compressorcooloff,home,High
2024-05-06 10:00:00,70.61,74.00,70.00,58.00,3300.00,compressorcooloff,home,High
2024-05-06 11:00:00,70.58,74.00,70.00,58.00,3300.00,compressorcooloff,home,High
2024-05-06 12:00:00,70.65,74.00,70.00,58.08,3300.00,compressorcooloff,home,High
2024-05-06 13:00:00,70.50,74.00,70.00,60.25,3300.00,compressorcooloff,home,High
2024-05-06 14:00:00,70.98,74.00,70.00,60.25,3300.00,compressorcooloff,home,High
2024-05-06 15:00:00,71.38,74.00,70.00,60.75,3300.00,compressorcooloff,home,High
2024-05-06 16:00:00,71.74,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-06 17:00:00,71.88,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-06 18:00:00,72.24,74.00,70.00,61.08,3300.00,compressorcooloff,home,High
2024-05-06 19:00:00,72.55,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-06 20:00:00,72.47,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-06 21:00:00,72.95,74.00,70.00,61.25,3300.00,compressorcooloff,home,High
2024-05-06 22:00:00,72.95,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-06 23:00:00,73.07,74.00,70.00,61.83,3300.00,compressorcooloff,sleep,High
2024-05-07 00:00:00,73.08,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 01:00:00,72.96,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 02:00:00,72.78,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 03:00:00,72.58,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 04:00:00,72.45,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 05:00:00,72.32,74.00,70.00,61.00,3300.00,compressorcooloff,sleep,High
2024-05-07 06:00:00,72.37,74.00,70.00,60.83,3300.00,compressorcooloff,home,High
2024-05-07 07:00:00,72.22,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 08:00:00,72.01,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 09:00:00,71.71,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 10:00:00,71.74,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 11:00:00,72.02,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 12:00:00,72.32,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-07 13:00:00,72.42,74.00,70.00,61.50,3300.00,compressorcooloff,home,High
2024-05-07 14:00:00,72.68,74.00,70.00,62.00,3300.00,compressorcooloff,home,High
2024-05-07 15:00:00,73.05,74.00,70.00,62.00,3300.00,compressorcooloff,home,High
2024-05-07 16:00:00,73.69,74.00,70.00,61.67,3300.00,compressorcooloff,home,High
2024-05-07 17:00:00,74.18,74.00,70.00,61.92,3120.00,compressorcooloff,home,High
2024-05-07 18:00:00,74.02,74.00,70.00,63.50,3480.00,compressorcooloff,home,High
2024-05-07 19:00:00,74.27,74.00,70.00,63.92,3300.00,compressorcooloff,home,High
2024-05-07 20:00:00,74.13,74.00,70.00,61.58,3300.00,compressorcooloff,home,High
2024-05-07 21:00:00,74.07,74.00,70.00,63.83,3300.00,compressorcooloff,home,High
2024-05-07 22:00:00,74.09,74.00,70.00,62.25,3150.00,compressorcooloff,sleep,High
2024-05-07 23:00:00,73.78,74.00,70.00,62.25,3300.00,compressorcooloff,sleep,High
2024-05-08 00:00:00,73.84,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 01:00:00,73.77,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 02:00:00,73.52,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 03:00:00,73.34,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 04:00:00,73.11,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 05:00:00,72.93,74.00,70.00,62.00,3300.00,compressorcooloff,sleep,High
2024-05-08 06:00:00,73.02,74.00,70.00,61.17,3300.00,compressorcooloff,home,High
2024-05-08 07:00:00,72.66,74.00,70.00,62.33,3300.00,compressorcooloff,home,High
2024-05-08 08:00:00,72.59,74.00,70.00,61.92,3300.00,compressorcooloff,home,High
2024-05-08 09:00:00,72.73,74.00,70.00,61.08,3300.00,compressorcooloff,home,High
2024-05-08 10:00:00,72.90,74.00,70.00,61.00,3300.00,compressorcooloff,home,High
2024-05-08 11:00:00,73.12,74.00,70.00,61.75,3300.00,compressorcooloff,home,High
2024-05-08 12:00:00,73.58,74.00,70.00,62.00,3300.00,compressorcooloff,home,High
2024-05-08 13:00:00,74.14,74.00,70.00,61.58,3105.00,compressorcooloff,home,High
2024-05-08 14:00:00,74.09,73.35,70.00,61.50,3600.00,compressorcooloff,home,High
2024-05-08 15:00:00,73.36,72.14,70.08,58.17,2985.00,compressorcoolstage1on,home,High
2024-05-08 16:00:00,74.47,75.20,70.20,60.75,3300.00,compressorcooloff,home,High
2024-05-08 17:00:00,75.06,75.20,70.20,60.50,3300.00,compressorcooloff,home,High
2024-05-08 18:00:00,75.12,75.20,70.20,60.92,3300.00,compressorcooloff,home,High
2024-05-08 19:00:00,75.34,75.20,70.20,60.67,3300.00,compressorcooloff,home,High
2024-05-08 20:00:00,75.22,75.20,70.20,61.75,3345.00,compressorcooloff,home,High
2024-05-08 21:00:00,75.01,75.19,70.19,59.33,3255.00,compressorcooloff,home,High
2024-05-08 22:00:00,74.62,73.90,69.44,59.58,3345.00,compressorcooloff,sleep,High
2024-05-08 23:00:00,73.06,69.00,69.00,55.83,3600.00,compressorcoolstage1on,sleep,High
2024-05-09 00:00:00,71.08,69.57,69.05,52.25,3315.00,compressorcoolstage1on,sleep,High
2024-05-09 01:00:00,71.64,74.50,69.50,55.92,3465.00,compressorcooloff,sleep,High
2024-05-09 02:00:00,72.17,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-09 03:00:00,72.22,74.50,69.50,57.17,3300.00,compressorcooloff,sleep,High
2024-05-09 04:00:00,71.89,74.50,69.50,57.83,3300.00,compressorcooloff,sleep,High
2024-05-09 05:00:00,71.68,74.50,69.50,58.00,3300.00,compressorcooloff,sleep,High
2024-05-09 06:00:00,71.92,74.85,69.85,57.67,3300.00,compressorcooloff,home,High
2024-05-09 07:00:00,72.18,75.20,70.20,59.75,3300.00,compressorcooloff,home,High
2024-05-09 08:00:00,72.23,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-09 09:00:00,72.25,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-09 10:00:00,72.43,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-09 11:00:00,72.53,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-09 12:00:00,72.58,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-09 13:00:00,72.57,75.20,70.20,60.42,3300.00,compressorcooloff,home,High
2024-05-09 14:00:00,72.45,75.20,70.20,61.67,3300.00,compressorcooloff,home,High
2024-05-09 15:00:00,72.82,74.88,70.18,63.17,3345.00,compressorcooloff,home,High
2024-05-09 16:00:00,71.44,70.00,70.00,56.92,3600.00,compressorcoolstage1on,home,High
2024-05-09 17:00:00,70.14,70.30,70.01,55.17,3435.00,compressorcoolstage1on,home,High
2024-05-09 18:00:00,71.02,75.20,70.20,59.08,3345.00,compressorcooloff,home,High
2024-05-09 19:00:00,71.04,75.20,70.20,61.17,3300.00,compressorcooloff,home,High
2024-05-09 20:00:00,71.45,75.20,70.20,61.00,3300.00,compressorcooloff,home,High
2024-05-09 21:00:00,71.57,75.19,70.19,61.00,3300.00,compressorcooloff,home,High
2024-05-09 22:00:00,71.91,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-09 23:00:00,71.94,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-10 00:00:00,71.69,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-10 01:00:00,71.42,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-10 02:00:00,71.21,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-10 03:00:00,70.95,74.50,69.50,60.67,3300.00,compressorcooloff,sleep,High
2024-05-10 04:00:00,70.68,74.50,69.50,60.42,3300.00,compressorcooloff,sleep,High
2024-05-10 05:00:00,70.32,74.50,69.50,60.17,3300.00,compressorcooloff,sleep,High
2024-05-10 06:00:00,70.23,74.85,69.85,60.00,3300.00,compressorcooloff,home,High
2024-05-10 07:00:00,69.97,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-10 08:00:00,69.57,75.73,69.41,60.00,3300.00,compressorcooloff,home,High
2024-05-10 09:00:00,69.48,77.00,67.50,60.00,3300.00,compressorcooloff,home,High
2024-05-10 10:00:00,69.50,77.00,67.50,60.00,3300.00,compressorcooloff,home,High
2024-05-10 11:00:00,69.73,76.81,67.77,60.00,3300.00,compressorcooloff,home,High
2024-05-10 12:00:00,69.85,75.20,70.20,60.42,3300.00,compressorcooloff,home,High
2024-05-10 13:00:00,69.91,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-10 14:00:00,70.20,75.20,70.20,59.83,3300.00,compressorcooloff,home,High
2024-05-10 15:00:00,70.72,75.20,70.20,59.58,3300.00,compressorcooloff,home,High
2024-05-10 16:00:00,71.10,75.20,70.20,59.42,3300.00,compressorcooloff,home,High
2024-05-10 17:00:00,71.72,75.20,70.20,59.33,3300.00,compressorcooloff,home,High
2024-05-10 18:00:00,72.12,75.20,70.20,60.42,3300.00,compressorcooloff,home,High
2024-05-10 19:00:00,72.18,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-10 20:00:00,71.80,75.20,70.20,59.00,3300.00,compressorcooloff,home,High
2024-05-10 21:00:00,71.88,75.19,70.19,60.00,3300.00,compressorcooloff,home,High
2024-05-10 22:00:00,71.32,74.50,69.50,60.42,3300.00,compressorcooloff,sleep,High
2024-05-10 23:00:00,70.98,74.50,69.50,61.00,3300.00,compressorcooloff,sleep,High
2024-05-11 00:00:00,71.69,74.50,69.50,60.00,3300.00,compressorcooloff,sleep,High
2024-05-11 01:00:00,72.38,74.50,69.50,59.58,3300.00,compressorcooloff,sleep,High
2024-05-11 02:00:00,72.03,74.50,69.50,60.00,3300.00,compressorcooloff,sleep,High
2024-05-11 03:00:00,71.22,74.50,69.50,60.75,3300.00,compressorcooloff,sleep,High
2024-05-11 04:00:00,70.83,74.50,69.50,60.67,3300.00,compressorcooloff,sleep,High
2024-05-11 05:00:00,70.37,74.50,69.50,60.25,3300.00,compressorcooloff,sleep,High
2024-05-11 06:00:00,69.97,74.85,69.85,60.00,3300.00,compressorcooloff,home,High
2024-05-11 07:00:00,69.63,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-11 08:00:00,69.41,76.11,68.82,60.00,3300.00,compressorcooloff,home,High
2024-05-11 09:00:00,69.13,75.38,69.92,60.00,3300.00,compressorcooloff,home,High
2024-05-11 10:00:00,68.88,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-11 11:00:00,69.05,75.20,70.20,60.83,3300.00,compressorcooloff,home,High
2024-05-11 12:00:00,69.33,75.95,68.35,61.00,3300.00,compressorcooloff,home,High
2024-05-11 13:00:00,69.62,75.58,69.24,60.00,3300.00,compressorcooloff,home,High
2024-05-11 14:00:00,70.01,75.20,70.20,60.08,3300.00,compressorcooloff,home,High
2024-05-11 15:00:00,70.44,75.20,70.20,60.58,3300.00,compressorcooloff,home,High
2024-05-11 16:00:00,70.97,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-11 17:00:00,71.07,75.20,70.20,58.92,3300.00,compressorcooloff,home,High
2024-05-11 18:00:00,71.12,75.20,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-11 19:00:00,70.84,75.20,70.20,57.92,3300.00,compressorcooloff,home,High
2024-05-11 20:00:00,70.63,75.20,70.20,52.92,3300.00,compressorcooloff,home,High
2024-05-11 21:00:00,70.78,72.21,70.20,56.58,3375.00,compressorcooloff,home,High
2024-05-11 22:00:00,69.90,70.00,70.20,57.58,3345.00,compressorcooloff,sleep,High
2024-05-11 23:00:00,69.68,70.00,70.20,59.00,3255.00,compressorcooloff,sleep,High
2024-05-12 00:00:00,69.75,70.00,70.20,58.75,3300.00,compressorcooloff,sleep,High
2024-05-12 01:00:00,69.55,70.25,70.20,58.17,3300.00,compressorcooloff,sleep,High
2024-05-12 02:00:00,69.69,74.00,70.20,58.00,3300.00,compressorcooloff,sleep,High
2024-05-12 03:00:00,69.19,74.00,70.20,58.00,3300.00,compressorcooloff,sleep,High
2024-05-12 04:00:00,68.75,74.00,70.20,58.00,3300.00,compressorcooloff,sleep,High
2024-05-12 05:00:00,68.28,74.00,70.20,58.00,3300.00,compressorcooloff,sleep,High
2024-05-12 06:00:00,68.03,74.00,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-12 07:00:00,67.60,74.00,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-12 08:00:00,67.49,74.00,70.20,58.08,3300.00,compressorcooloff,home,High
2024-05-12 09:00:00,67.69,74.00,70.20,58.42,3300.00,compressorcooloff,home,High
2024-05-12 10:00:00,67.60,74.00,70.20,58.00,3300.00,compressorcooloff,home,High
2024-05-12 11:00:00,68.06,74.00,70.20,58.08,3300.00,compressorcooloff,home,High
2024-05-12 12:00:00,69.05,74.00,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-12 13:00:00,69.52,74.00,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-12 14:00:00,70.08,74.00,70.20,60.00,3300.00,compressorcooloff,home,High
2024-05-12 15:00:00,70.55,74.00,70.20,59.42,3300.00,compressorcooloff,home,High
2024-05-12 16:00:00,71.18,74.00,70.20,58.58,3300.00,compressorcooloff,home,High
2024-05-12 17:00:00,71.97,74.00,70.20,58.17,3300.00,compressorcooloff,home,High
2024-05-12 18:00:00,72.53,74.00,70.20,59.67,3300.00,compressorcooloff,home,High
2024-05-12 19:00:00,73.14,74.00,70.20,59.75,3300.00,compressorcooloff,home,High
2024-05-12 20:00:00,73.33,72.77,69.90,59.08,3360.00,compressorcooloff,home,High
2024-05-12 21:00:00,71.22,69.00,69.00,55.00,3600.00,compressorcoolstage1on,home,High
2024-05-12 22:00:00,69.88,70.32,69.12,52.67,3480.00,compressorcoolstage1on,sleep,High
2024-05-12 23:00:00,70.14,74.50,69.50,55.42,3300.00,compressorcooloff,sleep,High
2024-05-13 00:00:00,70.45,74.50,69.50,55.00,3300.00,compressorcooloff,sleep,High
2024-05-13 01:00:00,70.51,74.50,69.50,55.33,3300.00,compressorcooloff,sleep,High
2024-05-13 02:00:00,70.26,74.50,69.50,56.58,3300.00,compressorcooloff,sleep,High
2024-05-13 03:00:00,69.90,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-13 04:00:00,69.68,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-13 05:00:00,69.50,74.50,69.50,57.00,3300.00,compressorcooloff,sleep,High
2024-05-13 06:00:00,69.36,74.85,69.85,57.00,3300.00,compressorcooloff,home,High
2024-05-13 07:00:00,68.96,75.20,70.20,56.75,3300.00,compressorcooloff,home,High
2024-05-13 08:00:00,69.24,75.20,70.20,57.00,3300.00,compressorcooloff,home,High
